country,year,coffee_val,land_cov,disaster,temp_chan,corrupt_control,govern_eff,pol_stab,reg_qual,rule_law,voice,energy,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,cn,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rnna,rkna,rtfpna,rwtfpna,labsh,irr,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,i_irr,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k
Haiti,2015,0,100,2,1.384,-1.23409354686737,-2.06353092193604,-0.670838177204132,-1.18468070030212,-1.17679989337921,-0.79869145154953,844.95,19364.865234375,20461.537109375,10.695542,4.15451669692993,,1.67633473873138,19996.91796875,25484.435546875,19522.79296875,20587.158203125,161409.5,,,,17694.646484375,18490.63671875,23207.3671875,133789.09375,,,,,,0.0126139642670751,50.7064266739439,0.410025000572205,0.42795342206955,0.405828028917313,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,,0.144831855968286,47.7778,0.949265599250794,0.26655051112175,0.0220640767365694,0.136867225170136,-0.374748408794403,9.83338964033464E-07,0.410823255777359,0.493285953998566,0.37568211555481,0.593242287635803,0.547361552715302,0.330146312713623,
Honduras,2015,7022,100,,1.126,-0.566912591457367,-0.82637757062912,-0.468914419412613,-0.399070054292679,-0.926171958446503,-0.421742618083954,844.95,44528.4453125,45350.30078125,9.112916,3.47630000114441,,2.26476335525513,40617.30078125,52177.55078125,44622.5625,45304.06640625,178096.984375,0.00226849154569209,0.393170416355133,0.436591744422913,46285.90234375,41353.48046875,53533.765625,190168.875,0.938756704330444,0.9910848736763,1.00116205215454,0.575246214866638,0.106725633144379,0.0535151064395905,21.945175,0.474235147237778,0.470161080360413,0.463088482618332,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.60087312877276,76.6667,0.787617087364197,0.255170255899429,0.108931586146355,0.153847947716713,-0.335459262132645,0.0298924390226603,0.455715030431747,0.455846607685089,0.608142733573914,0.602799296379089,0.551444530487061,0.300007075071335,0.532666563987732
India,2015,9969,100,19,0.711,-0.381759196519852,0.109133675694466,-0.948493361473084,-0.405677318572998,-0.0500126294791698,0.427884757518768,844.95,7159239.5,7381976,1310.152403,482.700469970703,2118.82149483149,2.07750797271729,5254314,7301368,7189761.5,7413799.5,27473748,0.34538260102272,0.434165477752686,0.412255793809891,7148966.5,5070482,7029796,26605918,0.870078861713409,0.939071357250214,0.911699056625366,0.50730562210083,0.12702739238739,0.0548439212143421,64.1519444632786,0.283693373203278,0.298585504293442,0.289562553167343,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.581357563342265,77.7778,0.628809213638306,0.276114046573639,0.0799116417765617,0.0555871240794659,-0.0837617143988609,0.0433396771550179,0.271724671125412,0.336810171604157,0.37787264585495,0.641527414321899,0.629226565361023,0.199428960680962,0.415254652500153
Indonesia,2015,67379,100,11,0.841,-0.495113581418991,-0.296328127384186,-0.615060687065125,-0.141089960932732,-0.405085533857346,0.18487124145031,844.95,2660288.25,2647758.75,258.383256,117.8330078125,2024.2869452186,2.34445571899414,1812043.375,2701470.25,2667796.75,2654915,14083079,0.161345079541206,0.447331011295319,0.438860863447189,2551760.25,1705179.125,2573023,13669152,0.888952851295471,0.977263748645783,0.983180165290833,0.463750571012497,0.107960231602192,0.043006919324398,13389.4129365079,0.319246858358383,0.322683572769165,0.324249267578125,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.447985979748069,84.4444666666667,0.558854043483734,0.33501148223877,0.123670026659966,0.0955813750624657,-0.0915837436914444,-0.0215331614017487,0.333327203989029,0.329685300588608,0.255618959665299,0.592550992965698,0.586867094039917,0.199280202388763,0.387967109680176
Jamaica,2015,18,100,,1.401,-0.258115828037262,0.327525228261948,0.0964844822883606,0.0317618139088154,-0.170280456542969,0.608786046504974,844.95,24266.263671875,23385.1484375,2.891021,1.13880002498627,,2.57875728607178,23805.205078125,28141.3203125,24202.55078125,23178.796875,147410.296875,0.00152386608533561,0.392036318778992,0.458910703659058,23410.5,24565.326171875,28700.001953125,139434.375,0.985624432563782,1.01433956623077,1.01728439331055,0.592966258525848,0.0436127372086048,0.0331826955080032,116.897590181625,0.566127419471741,0.586620032787323,0.612529695034027,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.531395292449284,77.7778,0.841976821422577,0.187072470784187,0.18504823744297,0.292083114385605,-0.506180703639984,1.2811859047677E-16,0.590039908885956,0.699124097824097,0.45732456445694,0.627489447593689,0.559016406536102,0.502587139606476,0.514228105545044
Kenya,2015,1364,100,3,1.164,-1.00605940818787,-0.357313096523285,-1.24440562725067,-0.350200027227402,-0.489032924175262,-0.146352022886276,844.95,160624.5625,169404.484375,47.878336,21.8656482696533,,2.26456332206726,154713.0625,183551.875,160442.5625,168838.3125,379628.59375,0.00474116159603,0.359669059514999,0.376998245716095,183063.21875,169834.234375,200386.09375,413475.25,0.906660795211792,0.986445486545563,0.985926449298859,0.650804996490479,0.127463907003403,0.0613404177129269,98.1784533265271,0.384500443935394,0.39894512295723,0.379106968641281,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.349541070271678,54.4444333333333,0.776929676532745,0.170807242393494,0.13940891623497,0.0576480142772198,-0.159352660179138,0.014558756724,0.384752243757248,0.476437240839005,0.383097320795059,0.60687392950058,0.596845984458923,0.292657464742661,0.63924914598465
Lao PDR,2015,0,100,2,1.497,-0.914831578731537,-0.504291951656342,0.541362047195435,-0.825910568237305,-0.810994565486908,-1.75351190567017,844.95,42214.90234375,44678.5703125,6.741164,3.33495998382568,,1.88084125518799,38711.6484375,49531.9375,42014.15234375,44275.21875,133266.328125,0.00209646788425744,0.477964222431183,0.515547275543213,44164.30078125,37480.2421875,48334.4609375,133763.359375,0.828648626804352,1.00020396709442,1.04871726036072,0.397984206676483,0.177584752440453,0.0508657023310661,8147.90583333333,0.320943474769592,0.342514246702194,0.325022578239441,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.6389564103806,71.1111333333333,0.622359454631805,0.244387045502663,0.251981735229492,0.173725336790085,-0.292457103729248,3.54701683136227E-06,0.371994137763977,0.419687747955322,0.19485554099083,0.635212481021881,0.576191902160645,0.23266726732254,0.560335397720337
Madagascar,2015,0,100,3,1.134,-0.858888447284698,-1.30359840393066,-0.427362889051437,-0.789259016513824,-0.683734893798828,-0.380756258964539,844.95,39040.92578125,39829.046875,24.234088,12.2323865890503,,1.68684959411621,36921.890625,40620.515625,38893.96484375,39633.58203125,90803.609375,,,,38611.44921875,36556.66796875,40071.67578125,77308.15625,,,,,,0.0454398468136787,2933.50833333333,0.271245539188385,0.291125386953354,0.285692572593689,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,,0.245851286845565,58.8889,0.77648788690567,0.0933204516768456,0.155093014240265,0.0882244855165482,-0.139073178172112,0.0259473454207182,0.269717514514923,0.489577978849411,0.278895676136017,0.619009554386139,0.537177443504334,0.296144664287567,
Malawi,2015,0,100,3,1.141,-0.773165464401245,-0.71234267950058,0.0318961441516876,-0.844942271709442,-0.316200822591782,-0.0041323727928102,844.95,17621.91796875,18822.5703125,16.745303,6.97882986068726,,1.87886953353882,17712.1953125,20417.505859375,17651.462890625,18787.0390625,23788.30078125,,,,18767.841796875,17767.05859375,20212.869140625,20339.75,,,,,,0.0669601485133171,499.605833333333,0.338153392076492,0.364356011152268,0.342332631349564,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,,0.217928234861879,75.5555666666667,0.858831226825714,0.143998742103577,0.0839567929506302,0.0930409654974937,-0.214608430862427,0.0347806848585606,0.334378123283386,0.535909712314606,0.376772105693817,0.617919266223908,0.573337376117706,0.376259118318558,
Mexico,2015,2208,100,4,1.141,-0.867699027061462,0.151816561818123,-0.798699080944061,0.290273994207382,-0.434998780488968,-0.0753471404314041,844.95,2303864.75,2256618.5,121.858258,50.6113319396973,2140,2.69653964042664,1851608.5,2325044.25,2298143.5,2246320,9640361,0.111318781971932,0.626861572265625,0.625575125217438,2248800.5,1805939.375,2290743,9546777,0.949192225933075,1.00247240066528,1.00462973117828,0.377999871969223,0.12661723792553,0.0383694842457771,15.8482666666667,0.492436200380325,0.509353339672089,0.521104335784912,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.660008833725384,92.2222333333333,0.642260015010834,0.210760593414307,0.182025253772736,0.257074385881424,-0.292959183454514,0.000838980951812118,0.531951248645783,0.575516283512116,0.353010833263397,0.658993780612946,0.600586533546448,0.427056133747101,0.886895537376404
Myanmar,2015,0,100,6,1.245,-0.831322014331818,-1.25729238986969,-1.16506671905518,-1.23648262023926,-1.2522200345993,-1.21897649765015,844.95,239945.640625,251504.796875,52.680726,21.7003002166748,2445.98534497364,1.79021441936493,190846.921875,258506.53125,238671.125,250120.640625,551154.5,,,,225959.34375,177138.359375,242965.109375,529216.1875,,,,,,0.0743926241993904,1162.61532862554,0.250967472791672,0.26746079325676,0.255217492580414,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,,0.471248698910118,55.5555333333333,0.4952532351017,0.270507872104645,0.267766237258911,0.106090724468231,-0.136157467961311,-0.0034605679102242,0.274838805198669,0.313983410596848,0.20681568980217,0.552702903747559,0.579946041107178,0.179468184709549,
Nepal,2015,2,100,2,0.654,-0.576670050621033,-1.06826138496399,-0.998334586620331,-0.810000598430634,-0.681917130947113,-0.415430843830109,844.95,67591.4765625,76448.4921875,27.015031,13.6284799575806,,1.71809923648834,66771.828125,88079.25,67830.8671875,76481.9296875,247658.71875,,,,83211.3515625,72846.5703125,90537.0078125,252279.4375,,,,,,0.0384649410843849,102.405134331356,0.282846868038178,0.306662797927856,0.27197539806366,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,,0.33493960755106,72.2222333333333,0.777459263801575,0.278594225645065,0.0955813005566597,0.0142002264037728,-0.153455227613449,-0.0123798074200749,0.279432445764542,0.381295591592789,0.310619860887528,0.607868373394013,0.563376188278198,0.236614376306534,
Nicaragua,2015,1773,100,1,1.018,-0.882364571094513,-0.819911599159241,-0.086607538163662,-0.400962591171265,-0.743785202503204,-0.41474524140358,844.95,32373.40625,32987.91796875,6.22324,2.53043389320374,,2.1972930431366,30370.197265625,38072.5859375,32257.6328125,32759.470703125,112082.2890625,0.00140834460034967,0.431854009628296,0.48390543460846,33000.0625,29990.08203125,38093.5234375,111685.640625,0.904064238071442,0.994285821914673,1.02069675922394,0.552100896835327,0.0821182727813721,0.0403050929307938,27.2568449404762,0.355143636465073,0.395462900400162,0.389404833316803,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.661815713263926,70,0.728595197200775,0.235119491815567,0.198471024632454,0.255734741687775,-0.417920410633087,-2.87605941666491E-12,0.376781702041626,0.554439961910248,0.275709420442581,0.610351860523224,0.541453957557678,0.383320897817612,0.550127804279327
Panama,2015,59,100,2,1.232,-0.409979104995728,0.311004340648651,0.386077255010605,0.460751682519913,-0.120523445308208,0.558526039123535,844.95,99589.21875,98364.796875,3.968487,1.7335000038147,,2.82647514343262,67553.828125,104362.28125,99804.59375,98650.3515625,316194.75,0.00355834537185729,0.88593864440918,0.903642177581787,109168.1015625,71921.203125,113489.5625,347604.28125,0.80808299779892,1.05880236625671,1.07551169395447,0.299059987068176,0.233562812209129,0.0395413264632225,1,0.494931608438492,0.541976153850555,0.548317492008209,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.602106583563216,78.8889,0.560001254081726,0.373120367527008,0.124779164791107,0.181652784347534,-0.175892919301987,-0.0636606439948082,0.504505276679993,0.628316164016724,0.451965540647507,0.633247911930084,0.597889482975006,0.440722674131393,1.44483292102814
Peru,2015,2807,100,3,1.256,-0.580630242824554,-0.33747461438179,-0.397571414709091,0.452517569065094,-0.479866027832031,0.227381259202957,844.95,357451.09375,355357.21875,30.470734,15.8877506256104,2133.84166962571,2.76781368255615,285151.53125,366407.03125,357163.25,354322.78125,1156693.625,0.0154276229441166,0.476179271936417,0.474770367145538,352783.6875,276149.46875,360846.78125,1206857.625,0.920954346656799,1.00115168094635,1.02728760242462,0.460235178470612,0.144467666745186,0.0443119220435619,3.18443924152237,0.521068394184113,0.531417965888977,0.535678148269653,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.561712341483014,93.3333333333333,0.666380167007446,0.229326218366623,0.138398870825768,0.151686146855354,-0.182878002524376,-0.00291340076364577,0.525062441825867,0.567737877368927,0.501837491989136,0.626411199569702,0.586846053600311,0.394172221422195,0.900456488132477
Philippines,2015,0,100,16,1.155,-0.456914037466049,0.195475071668625,-0.85566246509552,0.0707575231790543,-0.397609949111938,0.147082418203354,844.95,723229.1875,723858.125,102.113212,38.7410011291504,2149.71422660348,2.65930533409119,637867.0625,767087.75,724360.8125,724171.875,2085411.125,0.0232294276356697,0.512083649635315,0.52298891544342,724863.6875,628169.4375,748843.4375,1912568.375,0.838755071163178,0.988045394420624,0.952853083610535,0.485649943351746,0.193435683846474,0.0448145568370819,45.5028399421431,0.388691037893295,0.404182344675064,0.404287785291672,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.488431465836504,82.2222,0.779185831546783,0.17843921482563,0.101636923849583,0.122736021876335,-0.16231019794941,-0.0196878220885992,0.382692843675613,0.480651378631592,0.434675335884094,0.659842252731323,0.596845209598541,0.292761892080307,0.879036128520966
Rwanda,2015,1245,100,1,,0.615097165107727,-0.107887826859951,0.0132411494851112,0.163695201277733,0.0594063401222229,-1.13547873497009,844.95,21442.20703125,22929.26171875,11.369071,4.54474830627441,,1.76664412021637,22015.869140625,25473.671875,21438.30859375,22854.35546875,33254.4296875,0.000443882599938661,0.338727951049805,0.364017218351364,22485.79296875,21710.388671875,25089.107421875,33542.03515625,0.806781649589539,1.04169654846191,1.09080171585083,0.741010069847107,0.0869068950414658,0.0446963645517826,720.975108896728,0.366599828004837,0.398020595312119,0.37335941195488,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Low capital share,0.417017351760135,73.3333666666667,0.859562873840332,0.151297315955162,0.103748880326748,0.0417722165584564,-0.176345929503441,0.0199646279215813,0.350763738155365,0.598077118396759,0.497802287340164,0.621806204319,0.588083863258362,0.396542221307755,0.675095140933991
Sierra Leone,2015,0,100,1,1.16,-0.796082496643066,-1.24765014648438,-0.102516762912273,-0.908138453960419,-0.870422065258026,-0.270913779735565,844.95,12040.4091796875,13173.517578125,7.171914,2.28700280189514,,1.58208298683167,14400.86328125,15388.1669921875,12035.4267578125,13111.74609375,17466.11328125,0.000414036388974637,0.387643605470657,0.438639044761658,11758.8046875,12512.3095703125,13383.4013671875,14541.787109375,0.929502785205841,0.971848368644714,0.970758557319641,0.548228621482849,0.0781004279851914,0.0657670572400093,5080.74713570859,0.331713378429413,0.35296693444252,0.323992550373077,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.140860671234013,63.3333666666667,0.99624490737915,0.0752991512417793,0.102072797715664,0.100155182182789,-0.273772031068802,1.20276538728703E-10,0.332640647888184,0.662972867488861,0.322663068771362,0.621446311473846,0.55702006816864,0.402034252882004,0.628535628318787
Tanzania,2015,2668,100,2,1.102,-0.686201810836792,-0.622383058071136,-0.416194349527359,-0.409096360206604,-0.382719695568085,-0.222010150551796,844.95,116010.625,123523.9765625,50.04145,20.775074005127,,1.66258430480957,96012.9765625,124025.125,116403.2109375,123529.1328125,370205,0.00451948819682002,0.369766503572464,0.35794472694397,107090.3046875,94119.390625,111393.5234375,256648.265625,0.83532702922821,0.992856323719025,1.01817893981934,0.511586129665375,0.118212260305882,0.0451686754822731,1991.39096448287,0.364120274782181,0.407021403312683,0.383541882038117,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.275325781482759,75.5556,0.699255168437958,0.226765528321266,0.0779945477843285,0.0767392590641975,-0.202105760574341,0.121351316571236,0.350282788276672,0.554067075252533,0.488179475069046,0.617565274238586,0.58904105424881,0.334812372922897,0.694280624389648
